val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.H2S.weV,val.H2S.cnc,val.H2S.aeV,val.H2S.weC,val.CO.weV,val.CO.cnc,val.CO.aeV,val.CO.weC,val.sht.hmd,val.sht.tmp,val.SO2.weV,val.SO2.cnc,val.SO2.aeV,val.SO2.weC,rec,tag
0.316442,28.0,0.30988,0.004038,0.241816,30.9,0.268629,0.012731,0.419756,816.7,0.258504,0.176073,51.2,21.1,0.265942,-0.6,0.268317,-0.00874,2018-12-11T09:39:31Z,scs-be2-2
0.316317,28.6,0.309755,0.004141,0.241754,30.8,0.268442,0.012532,0.419444,816.0,0.258691,0.175908,51.2,21.0,0.266004,-2.1,0.268692,-0.009273,2018-12-11T09:39:41Z,scs-be2-2
0.316255,27.6,0.309817,0.003964,0.241254,29.7,0.267317,0.010984,0.417131,803.7,0.258004,0.172965,51.1,21.1,0.266129,-6.4,0.269692,-0.010798,2018-12-11T09:39:51Z,scs-be2-2
0.316317,26.8,0.309942,0.003802,0.241504,30.4,0.268067,0.011942,0.416819,800.3,0.257504,0.172143,51.2,21.0,0.266129,2.2,0.267817,-0.007722,2018-12-11T09:40:01Z,scs-be2-2
0.316317,28.0,0.309817,0.004028,0.241129,29.8,0.267504,0.011059,0.416756,801.0,0.257754,0.17232,51.2,21.0,0.266317,1.9,0.268004,-0.00784,2018-12-11T09:40:11Z,scs-be2-2
0.31638,29.5,0.309692,0.004317,0.240941,29.6,0.267504,0.010871,0.416944,797.8,0.256754,0.171548,51.1,21.0,0.266129,13.4,0.265379,-0.003749,2018-12-11T09:40:21Z,scs-be2-2
0.316255,28.8,0.309692,0.004192,0.240879,30.4,0.268817,0.011996,0.416381,796.4,0.257004,0.171225,51.2,21.0,0.266192,-1.9,0.268754,-0.009188,2018-12-11T09:40:31Z,scs-be2-2
0.316317,28.6,0.309755,0.004141,0.239754,28.6,0.267254,0.009457,0.416944,800.5,0.257441,0.172208,51.1,21.0,0.266504,3.3,0.267817,-0.007347,2018-12-11T09:40:41Z,scs-be2-2
0.316567,29.3,0.309817,0.004278,0.240129,27.7,0.265442,0.008193,0.417631,803.9,0.257566,0.173015,51.1,21.0,0.266192,5.6,0.267129,-0.006539,2018-12-11T09:40:51Z,scs-be2-2
0.316505,29.5,0.309755,0.004329,0.240566,28.3,0.265817,0.008969,0.417131,800.3,0.257191,0.172155,51.1,21.0,0.265629,-7.2,0.269567,-0.011075,2018-12-11T09:41:01Z,scs-be2-2
0.316755,30.3,0.309817,0.004466,0.240816,28.7,0.266192,0.009559,0.416069,796.4,0.257316,0.171213,51.1,21.0,0.265442,-13.5,0.270817,-0.0133,2018-12-11T09:41:11Z,scs-be2-2
0.316692,30.5,0.309755,0.004516,0.241066,29.3,0.266879,0.010431,0.415506,797.5,0.258191,0.17149,51.1,21.0,0.265567,2.4,0.267442,-0.007673,2018-12-11T09:41:21Z,scs-be2-2
0.31663,29.6,0.309817,0.004341,0.241129,29.4,0.266879,0.010493,0.415381,797.5,0.258316,0.171485,51.2,21.0,0.265754,0.0,0.268067,-0.008504,2018-12-11T09:41:31Z,scs-be2-2
0.316505,29.0,0.309817,0.004216,0.241066,29.7,0.267442,0.010939,0.414569,791.6,0.257691,0.170073,51.1,21.0,0.265379,7.9,0.266129,-0.005721,2018-12-11T09:41:41Z,scs-be2-2
0.31663,29.6,0.309817,0.004341,0.240504,29.8,0.268254,0.011112,0.414319,784.8,0.256254,0.168443,51.1,21.0,0.265317,9.4,0.265754,-0.005173,2018-12-11T09:41:51Z,scs-be2-2
0.316505,30.1,0.309692,0.004442,0.240879,29.7,0.267692,0.010978,0.413819,783.9,0.256566,0.168243,51.2,21.0,0.265254,-0.2,0.267817,-0.008597,2018-12-11T09:42:01Z,scs-be2-2
0.31663,29.6,0.309817,0.004341,0.241566,30.1,0.267629,0.011609,0.414694,792.6,0.257816,0.170318,51.2,21.0,0.265692,-0.7,0.268192,-0.008771,2018-12-11T09:42:11Z,scs-be2-2
0.316692,30.5,0.309755,0.004516,0.241129,29.7,0.267379,0.010945,0.415694,800.1,0.258629,0.172098,51.1,21.0,0.265754,-0.2,0.268129,-0.008606,2018-12-11T09:42:21Z,scs-be2-2
0.316755,32.6,0.309567,0.004918,0.241691,30.8,0.268504,0.012526,0.416819,808.5,0.259566,0.174123,51.2,21.0,0.265067,3.6,0.266879,-0.007256,2018-12-11T09:42:31Z,scs-be2-2
0.31663,31.4,0.30963,0.00468,0.241566,31.1,0.269067,0.01291,0.417631,811.4,0.259441,0.174815,51.2,21.0,0.265442,-7.2,0.269442,-0.011058,2018-12-11T09:42:41Z,scs-be2-2
0.316567,30.5,0.309692,0.004504,0.241191,30.1,0.268004,0.011573,0.417256,807.6,0.258879,0.1739,51.2,21.0,0.265504,15.7,0.264504,-0.002948,2018-12-11T09:42:51Z,scs-be2-2
0.31663,30.8,0.309692,0.004567,0.241129,29.9,0.267692,0.011228,0.416631,801.5,0.258004,0.172435,51.1,21.0,0.266192,1.0,0.268129,-0.008169,2018-12-11T09:43:01Z,scs-be2-2
0.316817,31.8,0.309692,0.004754,0.240691,28.8,0.266442,0.00966,0.416881,802.5,0.258004,0.172685,51.2,21.0,0.265379,-0.2,0.267879,-0.008574,2018-12-11T09:43:11Z,scs-be2-2
0.317005,32.7,0.309692,0.004942,0.241379,30.0,0.267629,0.011422,0.416194,799.9,0.258066,0.172058,51.2,21.0,0.265317,6.6,0.266379,-0.006191,2018-12-11T09:43:21Z,scs-be2-2
0.31663,31.4,0.30963,0.00468,0.241629,30.7,0.268442,0.012407,0.415944,798.4,0.257941,0.171688,51.2,21.0,0.265192,6.8,0.266254,-0.006113,2018-12-11T09:43:31Z,scs-be2-2
0.316505,30.7,0.30963,0.004555,0.241441,30.3,0.267942,0.011767,0.416131,800.6,0.258316,0.172235,51.2,21.0,0.266004,-10.4,0.270504,-0.012228,2018-12-11T09:43:41Z,scs-be2-2
0.316505,30.1,0.309692,0.004442,0.241629,30.9,0.268754,0.012689,0.415194,795.0,0.257879,0.170878,51.2,21.0,0.265942,-2.9,0.268817,-0.00954,2018-12-11T09:43:51Z,scs-be2-2
0.31663,30.8,0.309692,0.004567,0.241066,30.2,0.268192,0.011618,0.414756,792.6,0.257754,0.17032,51.2,21.0,0.265379,-0.2,0.267879,-0.008574,2018-12-11T09:44:01Z,scs-be2-2
0.316692,29.3,0.30988,0.00429,0.240941,30.1,0.268317,0.011606,0.413756,792.0,0.258629,0.17016,51.1,21.0,0.265442,-4.0,0.268754,-0.009938,2018-12-11T09:44:11Z,scs-be2-2
0.316755,31.4,0.309692,0.004692,0.240941,30.5,0.268817,0.012058,0.414944,797.9,0.258879,0.171588,51.2,21.0,0.265192,-2.1,0.268192,-0.009271,2018-12-11T09:44:21Z,scs-be2-2
0.316692,31.1,0.309692,0.004629,0.240441,29.4,0.267692,0.010541,0.415506,799.3,0.258629,0.17191,51.2,21.0,0.265567,3.2,0.267254,-0.007368,2018-12-11T09:44:31Z,scs-be2-2
0.316755,31.4,0.309692,0.004692,0.240754,29.6,0.267692,0.010853,0.414756,796.2,0.258629,0.17116,51.2,21.0,0.265754,6.4,0.266692,-0.006263,2018-12-11T09:44:41Z,scs-be2-2
0.316567,29.9,0.309755,0.004391,0.239941,28.8,0.267254,0.009645,0.414194,790.8,0.257879,0.169878,51.2,21.0,0.265817,6.8,0.266629,-0.006099,2018-12-11T09:44:51Z,scs-be2-2
0.316567,30.5,0.309692,0.004504,0.239941,28.2,0.266379,0.008853,0.413944,789.5,0.257816,0.169568,51.2,21.0,0.265567,5.0,0.266879,-0.006756,2018-12-11T09:45:01Z,scs-be2-2
0.316817,31.2,0.309755,0.004641,0.240379,29.3,0.267567,0.010365,0.413381,786.6,0.257691,0.168885,51.2,21.0,0.265879,-3.3,0.268879,-0.009704,2018-12-11T09:45:11Z,scs-be2-2
0.316755,31.4,0.309692,0.004692,0.241129,31.2,0.269754,0.013094,0.414006,790.3,0.257941,0.16975,51.2,21.0,0.265129,0.9,0.267504,-0.008213,2018-12-11T09:45:21Z,scs-be2-2
0.316817,30.0,0.30988,0.004415,0.240441,30.3,0.269192,0.011898,0.414256,793.1,0.258379,0.17042,51.2,21.0,0.265317,8.9,0.265879,-0.005376,2018-12-11T09:45:31Z,scs-be2-2
0.316567,29.9,0.309755,0.004391,0.240691,30.4,0.268942,0.011921,0.415006,798.7,0.259004,0.17177,51.3,21.0,0.265942,-9.2,0.270192,-0.011781,2018-12-11T09:45:41Z,scs-be2-2
0.316567,29.9,0.309755,0.004391,0.240566,29.8,0.268129,0.011061,0.413569,791.2,0.258629,0.169973,51.2,21.0,0.265504,-5.0,0.269004,-0.010283,2018-12-11T09:45:51Z,scs-be2-2
0.316442,29.2,0.309755,0.004266,0.240191,29.1,0.267567,0.010178,0.412944,785.6,0.257879,0.168628,51.2,21.0,0.265942,-1.4,0.268504,-0.00903,2018-12-11T09:46:01Z,scs-be2-2
0.316505,29.5,0.309755,0.004329,0.239316,28.4,0.267317,0.009076,0.411569,776.3,0.257004,0.166413,51.2,21.0,0.265817,0.8,0.267942,-0.008238,2018-12-11T09:46:11Z,scs-be2-2
0.316442,28.6,0.309817,0.004153,0.239066,28.7,0.268067,0.009505,0.411444,775.5,0.256941,0.166228,51.2,21.0,0.265942,-2.9,0.268817,-0.00954,2018-12-11T09:46:21Z,scs-be2-2
0.316505,28.4,0.30988,0.004103,0.238254,27.4,0.266942,0.007675,0.412506,781.5,0.257316,0.16765,51.2,21.0,0.265942,-6.6,0.269629,-0.010864,2018-12-11T09:46:31Z,scs-be2-2
0.316442,29.2,0.309755,0.004266,0.238004,26.7,0.266192,0.006746,0.414694,794.6,0.258316,0.170798,51.2,21.0,0.265879,5.3,0.267004,-0.006648,2018-12-11T09:46:41Z,scs-be2-2
0.316442,28.0,0.30988,0.00404,0.237316,25.0,0.264192,0.004249,0.414694,795.4,0.258504,0.170978,51.2,21.0,0.266004,5.9,0.266942,-0.006421,2018-12-11T09:46:51Z,scs-be2-2
0.316442,28.0,0.30988,0.00404,0.237129,25.0,0.264442,0.004288,0.414506,793.8,0.258316,0.17061,51.2,21.0,0.265754,1.2,0.267817,-0.008097,2018-12-11T09:47:01Z,scs-be2-2
0.316255,29.4,0.30963,0.004305,0.238066,26.5,0.265692,0.006356,0.413756,786.9,0.257379,0.16896,51.2,21.0,0.266129,9.1,0.266317,-0.005277,2018-12-11T09:47:11Z,scs-be2-2
0.316442,29.8,0.309692,0.004379,0.237504,27.4,0.267817,0.007716,0.412506,786.7,0.258629,0.16891,51.2,21.0,0.266567,5.8,0.267317,-0.006469,2018-12-11T09:47:21Z,scs-be2-2
0.316505,27.2,0.310005,0.003876,0.236316,25.9,0.266817,0.005624,0.412131,784.2,0.258379,0.168295,51.2,21.0,0.265754,8.7,0.266192,-0.005448,2018-12-11T09:47:31Z,scs-be2-2
0.316567,28.7,0.30988,0.004165,0.236129,24.4,0.264629,0.003458,0.411694,781.6,0.258191,0.167678,51.1,21.0,0.265692,-0.1,0.268067,-0.008567,2018-12-11T09:47:41Z,scs-be2-2
0.316755,30.8,0.309755,0.004579,0.236691,24.5,0.264067,0.003511,0.414381,793.8,0.258441,0.170605,51.2,21.0,0.265817,-5.8,0.269379,-0.010581,2018-12-11T09:47:51Z,scs-be2-2
0.316817,31.2,0.309755,0.004641,0.236754,24.9,0.264692,0.004139,0.417194,808.6,0.259191,0.174138,51.2,21.0,0.265754,6.4,0.266692,-0.006263,2018-12-11T09:48:01Z,scs-be2-2
0.31663,30.8,0.309692,0.004567,0.236379,25.0,0.265317,0.00433,0.417131,806.8,0.258816,0.173715,51.2,21.0,0.265442,4.6,0.266879,-0.006881,2018-12-11T09:48:11Z,scs-be2-2
0.316567,30.5,0.309692,0.004504,0.236316,24.7,0.264879,0.003871,0.417631,808.4,0.258691,0.174095,51.2,21.0,0.265504,-7.3,0.269504,-0.011098,2018-12-11T09:48:21Z,scs-be2-2
0.316755,30.3,0.309817,0.004466,0.236816,25.5,0.265504,0.004937,0.416506,805.0,0.259004,0.17327,51.2,21.0,0.265379,4.7,0.266817,-0.006842,2018-12-11T09:48:31Z,scs-be2-2
0.316442,29.2,0.309755,0.004266,0.237191,25.6,0.265317,0.005142,0.415006,798.7,0.259004,0.17177,51.2,21.0,0.265567,-4.2,0.268879,-0.010016,2018-12-11T09:48:41Z,scs-be2-2
0.316505,30.7,0.30963,0.004555,0.237441,26.2,0.266004,0.006014,0.413444,790.9,0.258691,0.169908,51.2,21.0,0.265817,10.3,0.265879,-0.004876,2018-12-11T09:48:51Z,scs-be2-2
0.31663,30.8,0.309692,0.004567,0.237754,27.2,0.267192,0.007401,0.412069,776.9,0.256629,0.166553,51.2,21.0,0.265629,6.9,0.266504,-0.006083,2018-12-11T09:49:01Z,scs-be2-2
0.31663,30.2,0.309755,0.004454,0.238316,28.1,0.268004,0.008698,0.412756,778.5,0.256316,0.16694,51.2,21.0,0.265942,-3.4,0.268942,-0.009743,2018-12-11T09:49:11Z,scs-be2-2
0.316755,30.8,0.309755,0.004579,0.237941,27.9,0.268129,0.008436,0.413944,788.7,0.257629,0.169388,51.2,21.0,0.265817,-1.5,0.268442,-0.009053,2018-12-11T09:49:21Z,scs-be2-2
0.31663,30.2,0.309755,0.004454,0.237191,27.4,0.268192,0.007743,0.415756,799.1,0.258316,0.17186,51.2,21.0,0.265567,-0.2,0.268004,-0.00859,2018-12-11T09:49:31Z,scs-be2-2
0.316505,29.0,0.309817,0.004216,0.237254,26.8,0.267129,0.006844,0.415006,793.9,0.257816,0.17063,51.3,21.0,0.265754,5.2,0.266942,-0.006671,2018-12-11T09:49:41Z,scs-be2-2
0.316442,29.2,0.309755,0.004266,0.237379,26.2,0.266067,0.006008,0.416069,796.4,0.257316,0.171213,51.2,21.0,0.265567,3.5,0.267192,-0.007266,2018-12-11T09:49:51Z,scs-be2-2
0.316567,29.3,0.309817,0.004278,0.237941,27.3,0.267192,0.007588,0.415631,798.6,0.258316,0.171735,51.2,21.0,0.265942,0.9,0.268004,-0.008215,2018-12-11T09:50:01Z,scs-be2-2
0.316442,28.6,0.309817,0.004153,0.237629,27.2,0.267317,0.007389,0.415631,795.5,0.257566,0.171015,51.2,21.0,0.266004,-2.1,0.268692,-0.009273,2018-12-11T09:50:11Z,scs-be2-2
0.316567,28.1,0.309942,0.004052,0.238066,28.0,0.268129,0.008561,0.415756,797.3,0.257879,0.17144,51.2,21.0,0.265754,1.8,0.267692,-0.007893,2018-12-11T09:50:21Z,scs-be2-2
0.316567,29.3,0.309817,0.004278,0.238066,28.3,0.268629,0.009014,0.415131,796.7,0.258379,0.171295,51.2,21.0,0.265442,0.9,0.267692,-0.008206,2018-12-11T09:50:31Z,scs-be2-2
0.31663,29.0,0.30988,0.004228,0.237879,28.0,0.268379,0.0086,0.415444,796.5,0.258004,0.171248,51.3,21.0,0.265817,4.5,0.267129,-0.006914,2018-12-11T09:50:41Z,scs-be2-2
0.316567,29.3,0.309817,0.004278,0.237816,28.0,0.268379,0.008538,0.414944,792.7,0.257566,0.170328,51.3,21.0,0.266004,3.6,0.267442,-0.007236,2018-12-11T09:50:51Z,scs-be2-2
0.316505,29.5,0.309755,0.004329,0.238254,28.1,0.268004,0.008636,0.415006,792.9,0.257566,0.17039,51.3,21.0,0.265629,-2.6,0.268567,-0.009445,2018-12-11T09:51:01Z,scs-be2-2
0.31663,29.6,0.309817,0.004341,0.237754,28.3,0.269004,0.00904,0.416194,798.1,0.257629,0.171638,51.3,21.0,0.266067,-8.0,0.270004,-0.01135,2018-12-11T09:51:11Z,scs-be2-2
0.316505,27.8,0.309942,0.003989,0.237004,26.9,0.267629,0.007047,0.415506,795.5,0.257691,0.17101,51.3,21.0,0.265879,-7.4,0.269754,-0.01113,2018-12-11T09:51:21Z,scs-be2-2
0.316505,29.0,0.309817,0.004216,0.237254,26.1,0.266004,0.005827,0.413631,788.2,0.257816,0.169255,51.2,21.0,0.265692,4.7,0.267004,-0.006835,2018-12-11T09:51:31Z,scs-be2-2
0.31663,30.2,0.309755,0.004454,0.237816,26.9,0.266629,0.006954,0.414319,795.8,0.259004,0.171083,51.3,21.0,0.265317,8.3,0.266004,-0.00558,2018-12-11T09:51:41Z,scs-be2-2
0.316692,29.9,0.309817,0.004403,0.237566,27.0,0.267067,0.0071,0.413944,796.8,0.259629,0.171308,51.3,21.0,0.265629,4.6,0.267004,-0.006898,2018-12-11T09:51:51Z,scs-be2-2
0.316442,28.6,0.309817,0.004153,0.237066,26.7,0.267192,0.006713,0.413381,792.9,0.259254,0.170385,51.3,21.0,0.265879,6.1,0.266817,-0.006342,2018-12-11T09:52:01Z,scs-be2-2
0.316442,28.0,0.30988,0.00404,0.237004,26.3,0.266629,0.006142,0.413131,793.4,0.259629,0.170495,51.3,21.0,0.266067,-3.7,0.269067,-0.009822,2018-12-11T09:52:11Z,scs-be2-2
0.316567,28.7,0.30988,0.004165,0.237191,26.9,0.267317,0.006951,0.411756,783.1,0.258504,0.16804,51.3,21.0,0.265692,-3.0,0.268692,-0.009586,2018-12-11T09:52:21Z,scs-be2-2
0.316505,30.1,0.309692,0.004442,0.236691,26.1,0.266629,0.005829,0.410631,776.9,0.258129,0.166555,51.3,21.0,0.265567,0.4,0.267879,-0.008386,2018-12-11T09:52:31Z,scs-be2-2
0.316442,28.6,0.309817,0.004153,0.236629,26.0,0.266629,0.005767,0.410506,781.6,0.259441,0.16769,51.2,21.0,0.266192,2.1,0.267879,-0.007761,2018-12-11T09:52:41Z,scs-be2-2
0.316442,28.0,0.30988,0.00404,0.236004,24.9,0.265442,0.004068,0.409819,777.2,0.259066,0.166643,51.3,21.0,0.266317,0.5,0.268317,-0.008349,2018-12-11T09:52:51Z,scs-be2-2
0.316317,28.0,0.309817,0.004028,0.236316,25.2,0.265692,0.004606,0.408631,768.5,0.258129,0.164555,51.2,21.0,0.266192,2.4,0.267817,-0.007659,2018-12-11T09:53:01Z,scs-be2-2
0.316505,29.5,0.309755,0.004329,0.236254,25.7,0.266504,0.005279,0.408381,765.7,0.257691,0.163885,51.3,21.0,0.265879,-2.5,0.268692,-0.009398,2018-12-11T09:53:11Z,scs-be2-2
0.316505,27.8,0.309942,0.003989,0.236254,26.1,0.267129,0.005844,0.407506,762.1,0.257691,0.16301,51.3,21.0,0.265629,1.7,0.267629,-0.007916,2018-12-11T09:53:21Z,scs-be2-2
0.316317,28.6,0.309755,0.004141,0.235941,26.3,0.267754,0.006097,0.407631,761.1,0.257316,0.162775,51.3,21.0,0.266067,2.6,0.267692,-0.007581,2018-12-11T09:53:31Z,scs-be2-2
0.316505,27.8,0.309942,0.003989,0.236004,26.4,0.267817,0.006216,0.406506,757.6,0.257629,0.16195,51.3,21.0,0.265879,8.4,0.266317,-0.005527,2018-12-11T09:53:41Z,scs-be2-2
0.316567,28.1,0.309942,0.004052,0.235941,26.0,0.267317,0.005701,0.406756,758.2,0.257504,0.16208,51.3,21.0,0.266442,-8.4,0.270317,-0.011485,2018-12-11T09:53:51Z,scs-be2-2
0.316442,27.5,0.309942,0.003927,0.235691,25.7,0.267129,0.005282,0.405131,747.8,0.256629,0.159615,51.3,21.0,0.266192,-0.4,0.268442,-0.008678,2018-12-11T09:54:01Z,scs-be2-2
0.316255,28.2,0.309755,0.004079,0.235754,25.5,0.266692,0.004948,0.404194,744.2,0.256691,0.158737,51.3,21.0,0.266004,3.0,0.267567,-0.007439,2018-12-11T09:54:11Z,scs-be2-2
0.31638,28.3,0.309817,0.004091,0.236004,25.6,0.266692,0.005198,0.405131,749.6,0.257066,0.160035,51.3,21.0,0.265629,-2.0,0.268442,-0.009241,2018-12-11T09:54:21Z,scs-be2-2
0.316442,28.6,0.309817,0.004153,0.236129,25.9,0.266879,0.005493,0.404319,748.0,0.257504,0.159642,51.3,21.0,0.266004,1.3,0.267942,-0.008051,2018-12-11T09:54:31Z,scs-be2-2
0.316442,28.6,0.309817,0.004153,0.236691,26.2,0.266754,0.005942,0.405006,752.3,0.257879,0.16069,51.2,21.0,0.266004,1.9,0.267817,-0.007847,2018-12-11T09:54:41Z,scs-be2-2
0.316567,28.7,0.30988,0.004165,0.236379,26.0,0.266817,0.005687,0.405506,754.2,0.257816,0.16113,51.3,21.0,0.265879,4.7,0.267129,-0.006851,2018-12-11T09:54:51Z,scs-be2-2
0.316567,28.7,0.30988,0.004165,0.236504,25.7,0.266192,0.005246,0.406131,756.0,0.257629,0.161575,51.2,21.0,0.265879,-4.2,0.269067,-0.01001,2018-12-11T09:55:01Z,scs-be2-2
0.31638,28.9,0.309755,0.004204,0.236191,25.7,0.266504,0.005216,0.406131,755.5,0.257504,0.161455,51.3,21.0,0.266504,-4.4,0.269504,-0.010098,2018-12-11T09:55:11Z,scs-be2-2
0.316317,27.4,0.30988,0.003915,0.236004,25.6,0.266629,0.005142,0.405944,757.8,0.258254,0.161987,51.3,21.0,0.266504,-5.6,0.269754,-0.010505,2018-12-11T09:55:21Z,scs-be2-2
0.31638,27.7,0.30988,0.003978,0.235754,25.0,0.266004,0.004326,0.405944,757.0,0.258066,0.161807,51.2,21.0,0.266254,2.6,0.267817,-0.007597,2018-12-11T09:55:31Z,scs-be2-2
0.316442,27.5,0.309942,0.003927,0.235816,25.0,0.265817,0.004219,0.405256,754.9,0.258254,0.1613,51.3,21.0,0.266379,14.1,0.265379,-0.003499,2018-12-11T09:55:41Z,scs-be2-2
0.316317,28.6,0.309755,0.004141,0.235129,24.6,0.266004,0.003701,0.405881,756.3,0.257941,0.161625,51.2,21.0,0.265817,1.9,0.267692,-0.007831,2018-12-11T09:55:51Z,scs-be2-2
0.31638,27.1,0.309942,0.003864,0.235066,24.0,0.265129,0.002847,0.405756,757.5,0.258379,0.16192,51.3,21.0,0.265692,-2.7,0.268629,-0.009484,2018-12-11T09:56:01Z,scs-be2-2
0.316567,23.4,0.310442,0.003147,0.235629,24.7,0.265629,0.003862,0.404944,753.6,0.258254,0.160987,51.3,21.0,0.266254,3.7,0.267567,-0.007189,2018-12-11T09:56:11Z,scs-be2-2
0.316505,30.7,0.30963,0.004555,0.236254,24.9,0.265254,0.004148,0.404381,754.5,0.259066,0.161205,51.2,21.0,0.265629,9.4,0.265942,-0.005166,2018-12-11T09:56:21Z,scs-be2-2
0.316317,29.7,0.30963,0.004368,0.236441,25.4,0.265817,0.004844,0.405756,760.5,0.259129,0.16264,51.3,21.0,0.265567,-3.1,0.268629,-0.009609,2018-12-11T09:56:31Z,scs-be2-2
0.316442,29.2,0.309755,0.004266,0.236379,25.8,0.266442,0.005347,0.405881,761.0,0.259129,0.162765,51.3,21.0,0.265504,-3.8,0.268754,-0.009875,2018-12-11T09:56:41Z,scs-be2-2
0.316317,28.6,0.309755,0.004141,0.236441,26.4,0.267317,0.006201,0.405381,756.4,0.258504,0.161665,51.2,21.0,0.265879,0.1,0.268129,-0.008481,2018-12-11T09:56:51Z,scs-be2-2
0.31638,28.3,0.309817,0.004091,0.236129,25.9,0.267004,0.005606,0.403131,744.7,0.257941,0.158875,51.3,21.0,0.266129,5.7,0.267067,-0.006499,2018-12-11T09:57:01Z,scs-be2-2
0.316317,28.6,0.309755,0.004141,0.235691,24.8,0.265754,0.004038,0.403194,743.5,0.257566,0.158577,51.3,21.0,0.265879,5.3,0.267004,-0.006648,2018-12-11T09:57:11Z,scs-be2-2
0.316317,28.0,0.309817,0.004028,0.236504,25.9,0.266504,0.005529,0.402506,740.1,0.257441,0.15777,51.3,21.0,0.265692,-7.3,0.269629,-0.011114,2018-12-11T09:57:21Z,scs-be2-2
0.316317,26.8,0.309942,0.003802,0.236191,26.0,0.267004,0.005669,0.401569,736.2,0.257441,0.156832,51.3,21.0,0.266129,0.2,0.268254,-0.008435,2018-12-11T09:57:31Z,scs-be2-2
0.316255,27.7,0.309817,0.003966,0.236254,26.1,0.267129,0.005844,0.402006,740.0,0.257941,0.15775,51.3,21.0,0.266254,6.3,0.267004,-0.006273,2018-12-11T09:57:41Z,scs-be2-2
0.316505,29.0,0.309817,0.004216,0.236004,26.3,0.267754,0.00616,0.401756,740.8,0.258379,0.15792,51.3,21.0,0.265879,3.8,0.267317,-0.007157,2018-12-11T09:57:51Z,scs-be2-2
0.31638,28.3,0.309817,0.004091,0.235754,26.1,0.267754,0.00591,0.402694,747.4,0.259066,0.159517,51.3,21.0,0.265879,11.3,0.265692,-0.004508,2018-12-11T09:58:01Z,scs-be2-2
0.31613,28.8,0.30963,0.00418,0.235254,25.6,0.267379,0.00507,0.403069,749.0,0.259066,0.159892,51.3,21.0,0.266004,2.8,0.267629,-0.007541,2018-12-11T09:58:11Z,scs-be2-2
0.316442,29.2,0.309755,0.004266,0.235254,24.5,0.265692,0.003544,0.402381,741.9,0.258004,0.158185,51.3,21.0,0.265692,5.0,0.266942,-0.006733,2018-12-11T09:58:21Z,scs-be2-2
0.31638,28.3,0.309817,0.004091,0.235191,24.0,0.265004,0.002859,0.401444,738.7,0.258191,0.157427,51.3,21.0,0.266067,6.4,0.266879,-0.006256,2018-12-11T09:58:31Z,scs-be2-2
0.31638,27.7,0.30988,0.003978,0.235191,24.8,0.266317,0.004047,0.401006,734.9,0.257691,0.15651,51.3,21.0,0.266129,6.3,0.266942,-0.006296,2018-12-11T09:58:41Z,scs-be2-2
0.316255,27.1,0.30988,0.003854,0.234316,23.7,0.265504,0.002463,0.401569,738.8,0.258129,0.157462,51.3,20.9,0.265629,3.7,0.267192,-0.007191,2018-12-11T09:58:51Z,scs-be2-2
0.31638,28.3,0.309817,0.004092,0.234629,24.2,0.265879,0.003116,0.401381,740.0,0.258629,0.157751,51.3,20.9,0.265567,-5.9,0.269254,-0.010609,2018-12-11T09:59:01Z,scs-be2-2
0.31638,28.3,0.309817,0.004091,0.234504,23.9,0.265567,0.002681,0.400631,737.3,0.258691,0.157095,51.3,21.0,0.265629,4.9,0.266942,-0.006796,2018-12-11T09:59:11Z,scs-be2-2
0.31638,28.3,0.309817,0.004091,0.234379,23.9,0.265754,0.002725,0.399944,732.4,0.258191,0.155927,51.3,21.0,0.265504,-7.0,0.269442,-0.010996,2018-12-11T09:59:21Z,scs-be2-2
0.316255,27.1,0.30988,0.003853,0.234191,22.6,0.263879,0.000842,0.399381,728.6,0.257816,0.155005,51.3,21.0,0.265379,5.3,0.266692,-0.006638,2018-12-11T09:59:31Z,scs-be2-2
0.31638,28.3,0.309817,0.004091,0.233941,22.7,0.264254,0.000931,0.399819,730.9,0.257941,0.155562,51.3,21.0,0.265942,3.4,0.267442,-0.007298,2018-12-11T09:59:41Z,scs-be2-2
0.316192,26.7,0.30988,0.00379,0.233941,22.7,0.264317,0.000987,0.399194,729.5,0.258254,0.155237,51.3,21.0,0.266254,7.5,0.266754,-0.005865,2018-12-11T09:59:51Z,scs-be2-2
0.316317,27.4,0.30988,0.003915,0.234066,23.0,0.264692,0.001452,0.398006,723.3,0.257941,0.15375,51.3,21.0,0.266192,-5.0,0.269442,-0.010308,2018-12-11T10:00:01Z,scs-be2-2
0.316317,27.4,0.30988,0.003915,0.234254,23.4,0.265067,0.001978,0.398819,727.5,0.258129,0.154742,51.2,21.0,0.266067,4.7,0.267254,-0.006868,2018-12-11T10:00:11Z,scs-be2-2
0.316255,27.1,0.30988,0.003853,0.233629,22.8,0.264754,0.001071,0.398694,728.2,0.258441,0.154917,51.2,21.0,0.265817,8.0,0.266379,-0.005691,2018-12-11T10:00:21Z,scs-be2-2
0.31638,27.7,0.30988,0.003978,0.233379,22.3,0.264254,0.000368,0.398944,727.5,0.258004,0.154747,51.3,21.0,0.265504,3.1,0.267254,-0.00743,2018-12-11T10:00:31Z,scs-be2-2
