val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.Ox.weV,val.Ox.cnc,val.Ox.aeV,val.Ox.weC,val.NO.weV,val.NO.cnc,val.NO.aeV,val.NO.weC,val.sht.hmd,val.sht.tmp,val.SO2.weV,val.SO2.cnc,val.SO2.aeV,val.SO2.weC,rec,tag
0.285067,44.3,0.271817,-0.005587,0.377193,-9.5,0.383193,-0.087984,0.35363,751.6,0.338193,0.338834,26.3,28.9,0.301755,12.4,0.280817,-0.021041,2019-01-13T10:45:34Z,scs-bgx-501
0.285567,46.8,0.271817,-0.005087,0.382006,-0.2,0.383193,-0.084422,0.350193,743.4,0.33813,0.335567,26.2,29,0.30188,13,0.280754,-0.020841,2019-01-13T10:45:44Z,scs-bgx-501
0.286254,50.2,0.271817,-0.004399,0.386256,8,0.383193,-0.081311,0.348443,734.1,0.337818,0.33188,26.3,28.9,0.30238,13.3,0.281004,-0.020766,2019-01-13T10:45:54Z,scs-bgx-501
0.286442,51.1,0.271817,-0.004212,0.383881,0.8,0.383193,-0.084051,0.350005,738.8,0.33788,0.333737,26.5,28.9,0.303192,14.7,0.281192,-0.020304,2019-01-13T10:46:04Z,scs-bgx-501
0.285942,48.1,0.271879,-0.00483,0.382756,-3,0.383006,-0.085482,0.34938,732.7,0.337505,0.331345,26.4,28.9,0.30263,14,0.281004,-0.020516,2019-01-13T10:46:14Z,scs-bgx-501
0.286942,53,0.271879,-0.00383,0.389568,7.1,0.382881,-0.081669,0.346693,728.2,0.337693,0.329541,26.5,28.9,0.304255,18.2,0.281129,-0.019125,2019-01-13T10:46:24Z,scs-bgx-501
0.287129,55.1,0.271754,-0.003406,0.393506,16.5,0.382943,-0.078074,0.345193,722.9,0.337568,0.327452,26.5,28.9,0.305567,22.5,0.281067,-0.017696,2019-01-13T10:46:34Z,scs-bgx-501
0.286504,52.6,0.271692,-0.003913,0.386631,3.8,0.383068,-0.082922,0.34788,729.7,0.337568,0.330139,26.6,28.9,0.305817,24,0.280942,-0.017212,2019-01-13T10:46:44Z,scs-bgx-501
0.287504,57.6,0.271692,-0.002913,0.391631,14.3,0.383193,-0.078933,0.34763,732,0.337818,0.331067,26.6,28.9,0.30588,24.9,0.280817,-0.016916,2019-01-13T10:46:54Z,scs-bgx-501
0.287192,54.9,0.271817,-0.003462,0.388943,11.4,0.383256,-0.08002,0.348505,736.5,0.338005,0.332826,26.7,28.9,0.307067,25.3,0.281379,-0.016779,2019-01-13T10:47:04Z,scs-bgx-501
0.285754,47.2,0.271879,-0.005017,0.379256,-4.5,0.383318,-0.086082,0.352818,746.6,0.337943,0.336844,26.6,28.9,0.305817,19.1,0.281817,-0.018846,2019-01-13T10:47:14Z,scs-bgx-501
0.283942,38.2,0.271879,-0.00683,0.372568,-13.9,0.383256,-0.089632,0.353443,743,0.337505,0.335407,26.3,28.9,0.301692,9.8,0.281254,-0.021921,2019-01-13T10:47:24Z,scs-bgx-501
0.284004,39.1,0.271817,-0.006649,0.376506,-9.8,0.383006,-0.088087,0.350568,735,0.337443,0.332238,26.1,28.9,0.299692,5.5,0.280942,-0.023337,2019-01-13T10:47:34Z,scs-bgx-501
0.285879,48.9,0.271754,-0.004656,0.385256,0.1,0.382881,-0.084321,0.347005,724.5,0.337318,0.328086,26.2,28.9,0.30138,7.1,0.281567,-0.022817,2019-01-13T10:47:44Z,scs-bgx-501
0.287379,56.4,0.271754,-0.003156,0.394506,16.5,0.382881,-0.078108,0.343005,714.4,0.337318,0.324086,26.4,28.9,0.303942,16.2,0.281317,-0.019787,2019-01-13T10:47:54Z,scs-bgx-501
0.287504,57,0.271754,-0.003031,0.396006,19.8,0.382881,-0.076851,0.343193,717.1,0.337505,0.325157,26.5,28.9,0.306192,25.5,0.280879,-0.01672,2019-01-13T10:48:04Z,scs-bgx-501
0.286754,53.3,0.271754,-0.003781,0.394569,22.6,0.383006,-0.075776,0.344193,724.1,0.33788,0.327924,26.5,28.9,0.30588,23.8,0.281004,-0.017266,2019-01-13T10:48:14Z,scs-bgx-501
0.286442,51.1,0.271817,-0.004212,0.390568,18.4,0.383193,-0.077363,0.345005,723.9,0.337693,0.327853,26.6,28.9,0.304817,21.7,0.280817,-0.017979,2019-01-13T10:48:24Z,scs-bgx-501
0.286004,48.4,0.271879,-0.004767,0.386381,11.6,0.383256,-0.07995,0.346443,726.8,0.33763,0.328996,26.6,28.9,0.304942,17.8,0.281567,-0.019254,2019-01-13T10:48:34Z,scs-bgx-501
0.286254,50.2,0.271817,-0.004399,0.388568,16.1,0.383256,-0.078255,0.34563,723.6,0.33763,0.327723,26.6,28.8,0.30463,16.7,0.281629,-0.019639,2019-01-13T10:48:44Z,scs-bgx-501
0.287004,53.9,0.271817,-0.003649,0.392318,20.7,0.383193,-0.076509,0.34438,718.9,0.337505,0.325884,26.7,28.8,0.305192,19.8,0.281379,-0.018611,2019-01-13T10:48:54Z,scs-bgx-501
0.287567,56.7,0.271817,-0.003087,0.394444,24.6,0.383256,-0.075013,0.343318,718.5,0.337693,0.325704,26.8,28.8,0.306817,24.7,0.281379,-0.016986,2019-01-13T10:49:04Z,scs-bgx-501
0.288067,58.6,0.271879,-0.002705,0.397694,32.5,0.383318,-0.072027,0.34213,716.2,0.337755,0.32481,27,28.8,0.308317,30.3,0.281192,-0.015136,2019-01-13T10:49:14Z,scs-bgx-501
0.286942,53,0.271879,-0.00383,0.389943,18,0.383318,-0.077509,0.34538,725.2,0.337818,0.328355,27.1,28.8,0.30688,25.9,0.281192,-0.016574,2019-01-13T10:49:24Z,scs-bgx-501
0.286379,49.7,0.271942,-0.00451,0.389068,20.6,0.383381,-0.076543,0.345943,725.1,0.337693,0.328329,26.9,28.8,0.30613,21.6,0.281567,-0.018023,2019-01-13T10:49:34Z,scs-bgx-501
0.285817,46.9,0.271942,-0.005073,0.385068,13,0.383381,-0.079409,0.347068,730.2,0.33788,0.330336,26.8,28.8,0.305005,18.2,0.281567,-0.019148,2019-01-13T10:49:44Z,scs-bgx-501
0.286567,51.8,0.271817,-0.004087,0.386818,11.1,0.383318,-0.080148,0.34613,729.3,0.338005,0.329987,26.9,28.8,0.30488,19.2,0.281317,-0.018807,2019-01-13T10:49:54Z,scs-bgx-501
0.285317,45,0.271879,-0.005455,0.381443,1.5,0.383193,-0.083779,0.348568,731.7,0.337693,0.330954,26.8,28.8,0.303817,14.9,0.281504,-0.020219,2019-01-13T10:50:04Z,scs-bgx-501
0.287192,53.7,0.271942,-0.003698,0.393694,21.8,0.383068,-0.076063,0.343505,716,0.337443,0.324715,26.7,28.8,0.30488,19.2,0.281317,-0.018807,2019-01-13T10:50:14Z,scs-bgx-501
0.289129,63.9,0.271879,-0.001642,0.402881,36.5,0.383131,-0.070501,0.339943,712.2,0.33788,0.323211,27.1,28.8,0.309005,31.6,0.281317,-0.014682,2019-01-13T10:50:24Z,scs-bgx-501
0.288942,63.5,0.271817,-0.001712,0.403506,41.2,0.383256,-0.068704,0.34038,715.5,0.338068,0.32453,27.3,28.8,0.310317,37,0.281067,-0.012903,2019-01-13T10:50:34Z,scs-bgx-501
0.287692,56.8,0.271879,-0.00308,0.395194,30.5,0.383443,-0.072788,0.34338,725.3,0.338255,0.328413,27.5,28.8,0.309817,34.5,0.281254,-0.013753,2019-01-13T10:50:44Z,scs-bgx-501
0.284317,40,0.271879,-0.006455,0.377131,-0.5,0.383381,-0.084552,0.350505,741.8,0.33813,0.33495,27.1,28.8,0.30563,19.7,0.281629,-0.018639,2019-01-13T10:50:54Z,scs-bgx-501
0.286442,49.4,0.272004,-0.004566,0.388443,16.6,0.383256,-0.078056,0.345443,726.1,0.33788,0.328711,27,28.8,0.30463,18.8,0.281254,-0.01894,2019-01-13T10:51:04Z,scs-bgx-501
0.286379,50.3,0.271879,-0.004392,0.385756,8.6,0.383256,-0.081108,0.346318,727.5,0.337818,0.329292,27,28.8,0.30463,20.2,0.281004,-0.018474,2019-01-13T10:51:14Z,scs-bgx-501
0.285942,48.7,0.271817,-0.004712,0.385131,7.3,0.383193,-0.08159,0.346505,725.8,0.33763,0.328598,27,28.8,0.305442,21.9,0.281129,-0.017895,2019-01-13T10:51:24Z,scs-bgx-501
0.287317,54.9,0.271879,-0.003455,0.393506,21.4,0.383131,-0.076231,0.343443,718.1,0.33763,0.325535,26.9,28.8,0.305505,24.2,0.280754,-0.017133,2019-01-13T10:51:34Z,scs-bgx-501
0.286379,50.8,0.271817,-0.004274,0.387693,7.8,0.383006,-0.081393,0.346005,726.8,0.337818,0.32898,27,28.8,0.305005,24.8,0.280379,-0.016934,2019-01-13T10:51:44Z,scs-bgx-501
0.286129,50.2,0.271754,-0.004406,0.386568,5.5,0.383006,-0.082275,0.34663,728.3,0.337818,0.329605,26.9,28.8,0.30438,22.6,0.280442,-0.017676,2019-01-13T10:51:54Z,scs-bgx-501
0.284129,40.3,0.271754,-0.006406,0.375506,-11.7,0.383068,-0.088824,0.351255,737.8,0.33763,0.333348,26.7,28.8,0.301755,15.7,0.280254,-0.019951,2019-01-13T10:52:04Z,scs-bgx-501
0.285317,46.2,0.271754,-0.005219,0.381568,-3.4,0.383006,-0.085655,0.348318,728.1,0.337443,0.329528,26.5,28.8,0.30163,13.2,0.280629,-0.020775,2019-01-13T10:52:14Z,scs-bgx-501
0.284504,42.1,0.271754,-0.006031,0.378818,-8.9,0.382881,-0.087755,0.349818,731.9,0.337443,0.331028,26.4,28.8,0.301067,10.8,0.280754,-0.021571,2019-01-13T10:52:24Z,scs-bgx-501
0.287442,56.1,0.271817,-0.003212,0.393569,15,0.382881,-0.078675,0.343193,713.7,0.337318,0.323815,26.7,28.8,0.303192,15.1,0.281129,-0.020145,2019-01-13T10:52:34Z,scs-bgx-501
0.287004,55.1,0.271692,-0.003413,0.392756,13.9,0.382881,-0.079082,0.344505,716.3,0.337255,0.324833,26.8,28.8,0.306067,24.5,0.281004,-0.017037,2019-01-13T10:52:44Z,scs-bgx-501
0.287442,56.7,0.271754,-0.003094,0.396631,25,0.383006,-0.074845,0.34263,714.5,0.337505,0.324134,26.8,28.8,0.306567,26.4,0.280942,-0.01642,2019-01-13T10:52:54Z,scs-bgx-501
0.287817,58.5,0.271754,-0.002719,0.399319,34.2,0.383193,-0.071372,0.342068,716.8,0.337818,0.325042,26.9,28.8,0.30788,30.7,0.280879,-0.014991,2019-01-13T10:53:04Z,scs-bgx-501
0.287817,58.5,0.271754,-0.002719,0.399756,39.3,0.383381,-0.069419,0.341818,717.7,0.337943,0.32538,26.9,28.8,0.307817,29.5,0.281067,-0.015403,2019-01-13T10:53:14Z,scs-bgx-501
0.287317,54.3,0.271942,-0.003573,0.395006,34,0.383506,-0.071458,0.344318,729.2,0.33838,0.329938,26.9,28.8,0.308005,30.7,0.280942,-0.014983,2019-01-13T10:53:24Z,scs-bgx-501
0.283629,36.6,0.271879,-0.007143,0.374318,1,0.383631,-0.083967,0.352443,747.5,0.338193,0.337181,26.7,28.8,0.30463,20.2,0.281004,-0.018474,2019-01-13T10:53:34Z,scs-bgx-501
0.285692,46.9,0.271879,-0.00508,0.384193,14.7,0.383568,-0.078769,0.347005,730,0.33788,0.330274,26.7,28.8,0.30338,15.4,0.281192,-0.020074,2019-01-13T10:53:44Z,scs-bgx-501
0.286504,50.3,0.271942,-0.004385,0.388318,18,0.383381,-0.077536,0.346505,730.2,0.338005,0.330362,26.7,28.8,0.305067,18.3,0.281567,-0.019085,2019-01-13T10:53:54Z,scs-bgx-501
0.286379,49.7,0.271942,-0.00451,0.387568,14,0.383256,-0.079053,0.346693,730,0.337943,0.330255,26.7,28.8,0.30463,18.1,0.281379,-0.019173,2019-01-13T10:54:04Z,scs-bgx-501
0.285879,47.8,0.271879,-0.004892,0.385881,10.2,0.383193,-0.080476,0.347693,735.5,0.338193,0.332431,26.6,28.8,0.304255,18.3,0.281129,-0.019082,2019-01-13T10:54:14Z,scs-bgx-501
0.288692,61.1,0.271942,-0.002198,0.401694,40.3,0.383318,-0.06904,0.340818,715.1,0.337943,0.32438,26.9,28.8,0.306755,27,0.280942,-0.016233,2019-01-13T10:54:24Z,scs-bgx-501
0.286817,51.8,0.271942,-0.004073,0.393131,27.7,0.383318,-0.073836,0.344755,725.8,0.338005,0.328612,26.9,28.8,0.306067,28.8,0.280254,-0.015639,2019-01-13T10:54:34Z,scs-bgx-501
0.284317,40,0.271879,-0.006455,0.377381,-2.5,0.383256,-0.085312,0.351068,741.8,0.338005,0.334924,26.7,28.8,0.303755,18.2,0.280879,-0.019116,2019-01-13T10:54:44Z,scs-bgx-501
0.286317,49.4,0.271942,-0.004573,0.388693,15.9,0.383193,-0.078311,0.346193,730.9,0.33813,0.330637,26.6,28.8,0.303505,15.7,0.281192,-0.019949,2019-01-13T10:54:54Z,scs-bgx-501
0.287254,54.6,0.271879,-0.003517,0.391068,16.6,0.383193,-0.078042,0.345505,728.5,0.338068,0.329656,26.7,28.8,0.30513,20.6,0.281192,-0.018324,2019-01-13T10:55:04Z,scs-bgx-501
0.286379,49.1,0.272004,-0.004628,0.389006,17.1,0.383193,-0.077877,0.346505,730.2,0.338005,0.330362,26.7,28.8,0.305255,20.3,0.281317,-0.018432,2019-01-13T10:55:14Z,scs-bgx-501
0.287067,54.2,0.271817,-0.003587,0.394756,28.1,0.383256,-0.073688,0.344318,725.5,0.338068,0.328468,26.8,28.8,0.306317,24.2,0.281192,-0.017136,2019-01-13T10:55:24Z,scs-bgx-501
0.288129,59.5,0.271817,-0.002524,0.400319,39.7,0.383381,-0.069262,0.34213,719.9,0.338068,0.32628,26.7,28.8,0.307442,30.4,0.280692,-0.015079,2019-01-13T10:55:34Z,scs-bgx-501
0.287567,56.1,0.271879,-0.003205,0.394756,31.4,0.383506,-0.072437,0.343818,724.9,0.33813,0.328262,26.8,28.8,0.30788,32.1,0.280629,-0.014525,2019-01-13T10:55:44Z,scs-bgx-501
0.287129,54.6,0.271817,-0.003524,0.389193,19.7,0.383568,-0.076887,0.34713,735.5,0.338318,0.332457,27,28.8,0.30763,30.3,0.280817,-0.015125,2019-01-13T10:55:54Z,scs-bgx-501
0.288879,62,0.271942,-0.00201,0.391568,17.4,0.383568,-0.077734,0.350568,749.1,0.33863,0.337833,27.3,28.9,0.308567,31.3,0.281129,-0.014812,2019-01-13T10:56:04Z,scs-bgx-501
0.286754,50.4,0.272067,-0.004372,0.381568,3.5,0.383568,-0.083036,0.35388,754.5,0.33838,0.339968,27.2,28.9,0.30788,26.4,0.281629,-0.016433,2019-01-13T10:56:14Z,scs-bgx-501
0.285317,44.4,0.271942,-0.005573,0.378631,-0.5,0.383443,-0.084558,0.352505,751,0.33838,0.338593,26.8,28.9,0.304567,18.5,0.281254,-0.019046,2019-01-13T10:56:24Z,scs-bgx-501
0.286692,51.8,0.271879,-0.00408,0.387068,9.8,0.383256,-0.080639,0.348255,736.6,0.338068,0.33287,26.7,28.9,0.304067,15.9,0.281442,-0.019896,2019-01-13T10:56:34Z,scs-bgx-501
0.289504,64.6,0.272004,-0.001503,0.399069,27.7,0.383256,-0.073823,0.34238,722.5,0.33813,0.32729,27.2,28.9,0.306817,26.7,0.281004,-0.016329,2019-01-13T10:56:44Z,scs-bgx-501
0.289317,64.2,0.271942,-0.001573,0.402506,35.9,0.383193,-0.070731,0.341693,723,0.338318,0.327486,27.4,28.9,0.309755,35.5,0.281004,-0.013391,2019-01-13T10:56:54Z,scs-bgx-501
0.286817,53,0.271817,-0.003837,0.390506,19.5,0.383318,-0.076947,0.346505,734.7,0.33838,0.332126,27.2,28.8,0.309192,34.3,0.280942,-0.013795,2019-01-13T10:57:04Z,scs-bgx-501
0.285129,44.7,0.271817,-0.005524,0.380131,-0.9,0.383256,-0.084701,0.35013,745,0.33838,0.336218,27,28.9,0.30563,24.8,0.280692,-0.016933,2019-01-13T10:57:14Z,scs-bgx-501
0.287817,57.4,0.271879,-0.002955,0.393569,20.9,0.383256,-0.076407,0.344068,727.5,0.338193,0.329272,27.1,28.9,0.306442,27.3,0.280692,-0.01612,2019-01-13T10:57:24Z,scs-bgx-501
0.285754,47.7,0.271817,-0.004899,0.382631,2.5,0.383256,-0.083416,0.348943,739.1,0.33813,0.333852,27.1,28.9,0.306255,23.2,0.281317,-0.017475,2019-01-13T10:57:34Z,scs-bgx-501
0.283754,37.3,0.271879,-0.007017,0.372381,-13.4,0.383256,-0.089455,0.353068,747.2,0.337943,0.337094,26.7,28.9,0.302067,12.3,0.281004,-0.021079,2019-01-13T10:57:44Z,scs-bgx-501
0.286192,48.7,0.271942,-0.004698,0.384756,5,0.383131,-0.08247,0.347693,728,0.337568,0.329491,26.7,28.8,0.302442,17.4,0.280317,-0.01938,2019-01-13T10:57:54Z,scs-bgx-501
0.287192,54.9,0.271817,-0.003462,0.390068,7,0.382881,-0.081689,0.345755,720.9,0.33738,0.326671,26.8,28.8,0.304942,26.4,0.280067,-0.016414,2019-01-13T10:58:04Z,scs-bgx-501
0.288004,60.6,0.271629,-0.002295,0.397569,18,0.382756,-0.077507,0.343068,715.6,0.337505,0.324572,26.9,28.8,0.307317,35,0.279817,-0.013573,2019-01-13T10:58:14Z,scs-bgx-501
0.287567,58.5,0.271629,-0.002733,0.396194,18,0.382818,-0.077527,0.34363,725.2,0.338193,0.328369,27,28.8,0.307567,34.3,0.280067,-0.013789,2019-01-13T10:58:24Z,scs-bgx-501
0.285754,49.5,0.271629,-0.004545,0.387193,7.9,0.383006,-0.081367,0.346943,725.4,0.337505,0.328447,26.8,28.8,0.30538,25.3,0.280504,-0.016792,2019-01-13T10:58:34Z,scs-bgx-501
0.286129,50.2,0.271754,-0.004406,0.387631,12.3,0.383193,-0.079698,0.346943,723.9,0.33738,0.327859,26.7,28.8,0.30513,21.3,0.281067,-0.018091,2019-01-13T10:58:44Z,scs-bgx-501
0.287504,57,0.271754,-0.003031,0.395506,28.4,0.383318,-0.073567,0.343818,719.7,0.337693,0.326204,26.7,28.8,0.30688,25.6,0.281254,-0.01669,2019-01-13T10:58:54Z,scs-bgx-501
0.285317,46.2,0.271754,-0.005219,0.382193,6.2,0.383381,-0.082,0.349068,736,0.337943,0.33263,26.7,28.8,0.305817,24.5,0.280879,-0.017054,2019-01-13T10:59:04Z,scs-bgx-501
0.284692,42.5,0.271817,-0.005962,0.378943,1.6,0.383381,-0.083752,0.35063,740.7,0.338005,0.334487,26.6,28.8,0.302505,16.9,0.280442,-0.019551,2019-01-13T10:59:14Z,scs-bgx-501
0.286442,51.1,0.271817,-0.004212,0.389881,19.9,0.383318,-0.076802,0.34613,727.8,0.33788,0.329399,26.5,28.8,0.303942,18.5,0.280942,-0.019045,2019-01-13T10:59:24Z,scs-bgx-501
0.287754,57.1,0.271879,-0.003017,0.397319,34.4,0.383381,-0.07129,0.34388,722.1,0.33788,0.327148,26.6,28.8,0.306442,22.1,0.281629,-0.017827,2019-01-13T10:59:34Z,scs-bgx-501
0.286379,50.3,0.271879,-0.004392,0.388318,18,0.383381,-0.077536,0.34688,729,0.337818,0.329855,26.8,28.8,0.306067,23.8,0.281129,-0.01727,2019-01-13T10:59:44Z,scs-bgx-501
0.288317,59.3,0.271942,-0.002573,0.398819,37.3,0.383443,-0.070176,0.342568,721.8,0.33813,0.327012,26.9,28.8,0.306817,27.9,0.280817,-0.015937,2019-01-13T10:59:54Z,scs-bgx-501
0.284567,40.7,0.271942,-0.006323,0.378943,4.8,0.383443,-0.082518,0.351193,743.6,0.33813,0.335637,26.8,28.8,0.304505,18.8,0.281192,-0.018949,2019-01-13T11:00:04Z,scs-bgx-501
0.287254,54,0.271942,-0.003635,0.393694,25.5,0.383256,-0.074669,0.344255,723.8,0.337943,0.327818,26.8,28.8,0.30488,22.7,0.280692,-0.017642,2019-01-13T11:00:14Z,scs-bgx-501
0.286879,52.1,0.271942,-0.00401,0.391131,18.1,0.383131,-0.077472,0.346568,729.7,0.337943,0.33013,26.8,28.8,0.306192,26,0.280817,-0.016562,2019-01-13T11:00:24Z,scs-bgx-501
0.286129,49.6,0.271817,-0.004524,0.388193,13.1,0.383131,-0.079397,0.347193,729.8,0.337818,0.330167,26.6,28.8,0.305067,22.2,0.280879,-0.017804,2019-01-13T11:00:34Z,scs-bgx-501
0.288504,61.4,0.271817,-0.002149,0.397631,26.6,0.383193,-0.074234,0.34238,719.8,0.338005,0.326236,26.9,28.8,0.307817,31.2,0.280754,-0.014821,2019-01-13T11:00:44Z,scs-bgx-501
0.285754,47.2,0.271879,-0.005017,0.383568,7.4,0.383318,-0.081535,0.349318,735.9,0.33788,0.332586,26.9,28.8,0.30638,25.8,0.280942,-0.016608,2019-01-13T11:00:54Z,scs-bgx-501
0.287317,55.5,0.271817,-0.003337,0.391256,20.1,0.383381,-0.076704,0.346693,735.9,0.338443,0.332607,27,28.8,0.30663,25.5,0.281129,-0.016707,2019-01-13T11:01:04Z,scs-bgx-501
0.285879,47.8,0.271879,-0.004892,0.383693,8.5,0.383381,-0.081148,0.349443,736.9,0.337943,0.333005,26.8,28.8,0.306192,22.4,0.281442,-0.017727,2019-01-13T11:01:14Z,scs-bgx-501
0.283004,33.5,0.271879,-0.007768,0.370943,-13.8,0.383193,-0.089622,0.352755,737.9,0.337318,0.333378,26.5,28.8,0.302755,16.3,0.280692,-0.019767,2019-01-13T11:01:24Z,scs-bgx-501
0.285379,45.3,0.271879,-0.005392,0.383068,2.8,0.383068,-0.083286,0.34888,730.3,0.337505,0.330385,26.3,28.8,0.301942,15.6,0.280379,-0.019997,2019-01-13T11:01:34Z,scs-bgx-501
0.288254,60.1,0.271817,-0.002399,0.396319,17.9,0.382881,-0.077545,0.343318,717,0.337568,0.325116,26.7,28.8,0.30488,23.4,0.280567,-0.017409,2019-01-13T11:01:44Z,scs-bgx-501
0.287567,57.9,0.271692,-0.002851,0.396256,21.4,0.382943,-0.076211,0.34438,720.4,0.33763,0.326472,26.8,28.8,0.306817,27.1,0.280942,-0.01617,2019-01-13T11:01:54Z,scs-bgx-501
0.284692,43.7,0.271692,-0.005726,0.380568,-4.7,0.382943,-0.086148,0.350193,731.4,0.337318,0.330815,26.5,28.8,0.303692,21.9,0.280192,-0.017897,2019-01-13T11:02:04Z,scs-bgx-501
0.286192,51.1,0.271692,-0.004226,0.388256,7.6,0.382943,-0.081457,0.346693,723.3,0.33738,0.327609,26.5,28.8,0.303317,19.7,0.280379,-0.018622,2019-01-13T11:02:14Z,scs-bgx-501
0.286879,53.9,0.271754,-0.003656,0.392131,18.8,0.383131,-0.077201,0.345568,721.2,0.337443,0.326778,26.6,28.8,0.30513,24.2,0.280567,-0.017159,2019-01-13T11:02:24Z,scs-bgx-501
0.285942,49.3,0.271754,-0.004594,0.388318,16.4,0.383256,-0.078141,0.347443,728.2,0.33763,0.329535,26.5,28.8,0.304817,23.6,0.280504,-0.017355,2019-01-13T11:02:34Z,scs-bgx-501
0.284817,43.7,0.271754,-0.005719,0.378818,-2.7,0.383256,-0.085373,0.351505,738.4,0.33763,0.333598,26.4,28.8,0.304005,19.7,0.280754,-0.018633,2019-01-13T11:02:44Z,scs-bgx-501
0.284129,40.9,0.271692,-0.006288,0.375381,-11.4,0.383131,-0.088687,0.352443,735.6,0.337193,0.332477,26.3,28.8,0.301692,13.8,0.280567,-0.020596,2019-01-13T11:02:54Z,scs-bgx-501
0.284754,44,0.271692,-0.005663,0.379756,-5.8,0.383006,-0.086577,0.350568,727.1,0.33688,0.329132,26.2,28.8,0.300755,12,0.280379,-0.021184,2019-01-13T11:03:04Z,scs-bgx-501
0.286067,50.5,0.271692,-0.004351,0.387318,7.1,0.383006,-0.081647,0.347193,720.1,0.337005,0.326345,26.2,28.8,0.302317,14.6,0.280754,-0.020321,2019-01-13T11:03:14Z,scs-bgx-501
0.286567,52.4,0.271754,-0.003969,0.390068,12.4,0.383006,-0.079666,0.34663,717.2,0.33688,0.325194,26.3,28.8,0.304755,22.7,0.280629,-0.01765,2019-01-13T11:03:24Z,scs-bgx-501
0.287442,57.3,0.271692,-0.002976,0.396569,21.6,0.382881,-0.076161,0.34438,713.7,0.337068,0.323826,26.4,28.8,0.30588,25.7,0.280692,-0.016642,2019-01-13T11:03:34Z,scs-bgx-501
0.286004,50.7,0.271629,-0.004295,0.391131,17,0.383006,-0.077915,0.346693,718.8,0.337005,0.325845,26.3,28.8,0.304942,24.3,0.280442,-0.017113,2019-01-13T11:03:44Z,scs-bgx-501
0.286442,52.3,0.271692,-0.003976,0.390756,15.6,0.383068,-0.078433,0.346943,722.4,0.337255,0.327271,26.4,28.8,0.305692,22.3,0.281192,-0.017761,2019-01-13T11:03:54Z,scs-bgx-501
0.285629,48.3,0.271692,-0.004789,0.383943,3.9,0.383131,-0.08288,0.34988,728.7,0.337255,0.329751,26.4,28.7,0.30563,21.9,0.281254,-0.017898,2019-01-13T11:04:04Z,scs-bgx-501
0.285379,45.9,0.271817,-0.005274,0.383443,8.5,0.383318,-0.081134,0.35013,729.7,0.337193,0.330165,26.3,28.8,0.303317,19.4,0.280442,-0.018738,2019-01-13T11:04:14Z,scs-bgx-501
0.285379,46.5,0.271754,-0.005157,0.384631,11.6,0.383318,-0.079956,0.34888,723.2,0.337005,0.327576,26.2,28.7,0.302942,14.5,0.281129,-0.020352,2019-01-13T11:04:24Z,scs-bgx-501
0.287067,54.2,0.271817,-0.003587,0.393256,24.1,0.383256,-0.075188,0.34513,713.4,0.33688,0.323694,26.3,28.8,0.30438,20.5,0.280817,-0.018375,2019-01-13T11:04:34Z,scs-bgx-501
0.286754,53.3,0.271754,-0.003782,0.391131,18.8,0.383193,-0.077215,0.346693,718.4,0.337068,0.325682,26.4,28.7,0.306255,24.2,0.281192,-0.017156,2019-01-13T11:04:44Z,scs-bgx-501
0.284504,41.6,0.271817,-0.00615,0.379256,0,0.383193,-0.084352,0.351943,729.5,0.33688,0.330052,26.2,28.7,0.30363,17.6,0.280942,-0.019316,2019-01-13T11:04:54Z,scs-bgx-501
0.285817,48.6,0.271754,-0.004719,0.384443,2.2,0.383006,-0.083508,0.34988,722.8,0.336755,0.327402,26.1,28.7,0.303192,17.4,0.280754,-0.019405,2019-01-13T11:05:04Z,scs-bgx-501
0.287067,54.2,0.271817,-0.003587,0.391381,11.9,0.382881,-0.079844,0.346755,713.4,0.33663,0.32369,26.3,28.7,0.304692,21.2,0.280879,-0.018137,2019-01-13T11:05:14Z,scs-bgx-501
0.287879,58.3,0.271817,-0.002775,0.395944,24.8,0.383131,-0.07493,0.34438,708.1,0.336693,0.321609,26.5,28.7,0.306005,24.5,0.281004,-0.017057,2019-01-13T11:05:24Z,scs-bgx-501
0.289692,67.8,0.271754,-0.000844,0.406319,46,0.383318,-0.066894,0.34013,699.6,0.33688,0.318239,26.9,28.7,0.30963,31.9,0.281629,-0.014595,2019-01-13T11:05:34Z,scs-bgx-501
0.287004,54.5,0.271754,-0.003532,0.395444,38.1,0.383631,-0.069869,0.344693,711.9,0.336943,0.323095,26.8,28.7,0.309005,36.3,0.280504,-0.013127,2019-01-13T11:05:44Z,scs-bgx-501
0.288504,61.4,0.271817,-0.00215,0.399131,39.2,0.383568,-0.069479,0.342755,710.7,0.337255,0.322625,27.1,28.7,0.309442,36.6,0.280692,-0.013038,2019-01-13T11:05:54Z,scs-bgx-501
0.286129,49,0.271879,-0.004643,0.388631,24.7,0.383568,-0.074957,0.346755,720.1,0.337193,0.326332,26.7,28.7,0.307567,28.8,0.281067,-0.015611,2019-01-13T11:06:04Z,scs-bgx-501
0.286754,52.1,0.271879,-0.004018,0.388506,21.1,0.383568,-0.076337,0.347005,721.4,0.337255,0.326875,26.6,28.7,0.30713,25.1,0.281504,-0.016863,2019-01-13T11:06:14Z,scs-bgx-501
